int int float   float   int     int int int int float       float   int int float   int     int float   int int int int int int     char
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;24;784.83;92248;1;0.00;0;0;122;0;0;14278;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;24;785.34;92242;1;-0.10;0;0;130;0;0;14270;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;25;785.28;92244;1;-0.02;0;0;139;0;0;14261;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;25;785.40;92235;1;-0.04;0;0;148;0;0;14252;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;25;785.16;92247;1;-0.21;0;0;156;0;0;14244;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;25;784.23;92254;1;-0.06;0;0;165;0;0;14235;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;25;784.86;92251;1;-0.04;0;0;173;0;0;14227;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;26;784.35;92246;1;-0.09;0;0;182;0;0;14218;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;26;785.13;92248;1;0.01;0;0;190;0;0;14210;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;26;785.25;92249;1;0.03;0;0;199;0;0;14201;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;26;785.55;92248;1;-0.12;0;0;207;0;0;14193;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;26;784.83;92247;1;0.16;0;0;216;0;0;14184;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;26;784.56;92247;1;-0.02;0;0;225;0;0;14175;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;26;784.98;92253;1;0.01;0;0;233;0;0;14167;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;27;784.92;92246;1;0.02;0;0;242;0;0;14158;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;27;784.77;92253;1;-0.08;0;0;250;0;0;14150;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;27;784.14;92255;1;-0.05;0;0;259;0;0;14141;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;27;784.44;92251;1;-0.03;0;0;267;0;0;14133;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;27;784.62;92250;1;-0.08;0;0;276;0;0;14124;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;27;784.35;92247;1;-0.11;0;0;284;0;0;14116;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;27;784.35;92254;1;0.07;0;0;293;0;0;14107;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;27;784.83;92252;1;-0.00;0;0;301;0;0;14099;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;27;784.29;92253;1;-0.06;0;0;310;0;0;14090;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;783.66;92261;1;-0.03;0;0;319;0;0;14081;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;783.99;92259;1;-0.13;0;0;327;0;0;14073;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.08;92256;1;-0.05;0;0;336;0;0;14064;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.41;92260;1;-0.03;0;0;344;0;0;14056;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.05;92247;1;-0.10;0;0;353;0;0;14047;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.23;92250;1;0.01;0;0;361;0;0;14039;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.35;92259;1;-0.07;0;0;370;0;0;14030;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;783.16;92259;1;0.05;0;0;378;0;0;14022;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.29;92251;1;-0.01;0;0;387;0;0;14013;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;783.99;92253;1;0.04;0;0;396;0;0;14004;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.32;92252;1;-0.04;0;0;404;0;0;13996;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;783.72;92253;1;0.05;0;0;413;0;0;13987;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.98;92257;1;0.07;0;0;421;0;0;13979;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.47;92252;1;-0.04;0;0;430;0;0;13970;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.08;92255;1;-0.07;0;0;438;0;0;13962;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.05;92253;1;0.01;0;0;447;0;0;13953;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.23;92256;1;-0.07;0;0;455;0;0;13945;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.38;92254;1;0.08;0;0;464;0;0;13936;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.17;92254;1;0.00;0;0;473;0;0;13927;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.53;92254;1;-0.03;0;0;481;0;0;13919;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.90;92250;1;-0.01;0;0;490;0;0;13910;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.08;92257;1;-0.07;0;0;498;0;0;13902;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.58;92260;1;0.00;0;0;507;0;0;13893;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.90;92252;1;0.12;0;0;515;0;0;13885;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.05;92255;1;0.01;0;0;524;0;0;13876;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.08;92252;1;0.05;0;0;532;0;0;13868;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.29;92255;1;0.04;0;0;541;0;0;13859;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.72;92256;1;0.01;0;0;550;0;0;13850;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.44;92253;1;0.01;0;0;558;0;0;13842;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.05;92258;1;0.01;0;0;567;0;0;13833;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.47;92249;1;0.03;0;0;575;0;0;13825;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;783.84;92264;1;0.05;0;0;584;0;0;13816;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.11;92250;1;-0.06;0;0;592;0;0;13808;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.29;92250;1;-0.00;0;0;601;0;0;13799;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.71;92246;1;0.09;0;0;609;0;0;13791;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.41;92249;1;-0.13;0;0;618;0;0;13782;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.29;92255;1;-0.03;0;0;626;0;0;13774;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;783.81;92257;1;-0.01;0;0;635;0;0;13765;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.59;92252;1;0.04;0;0;644;0;0;13756;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;783.93;92259;1;-0.01;0;0;652;0;0;13748;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.26;92255;1;-0.07;0;0;661;0;0;13739;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;783.25;92260;1;0.00;0;0;669;0;0;13731;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.05;92255;1;-0.01;0;0;678;0;0;13722;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;783.84;92260;1;-0.04;0;0;686;0;0;13714;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;783.46;92263;1;-0.03;0;0;695;0;0;13705;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;783.81;92251;1;0.08;0;0;703;0;0;13697;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;0;0.00;0;0;12;0;0;13788;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;23;0;0;13777;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;33;0;0;13767;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;43;0;0;13757;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;53;0;0;13747;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;63;0;0;13737;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;74;0;0;13726;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;84;0;0;13716;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;0;0.00;0;0;12;0;0;4294964084;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.77;92251;0;-0.03;0;0;11;0;0;14389;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.20;92253;1;-0.10;0;0;19;0;0;14381;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.50;92258;1;0.01;0;0;28;0;0;14372;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.35;92254;1;0.07;0;0;36;0;0;14364;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.59;92242;1;0.00;0;0;45;0;0;14355;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.17;92263;1;-0.19;0;0;53;0;0;14347;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;783.10;92265;1;-0.02;0;0;62;0;0;14338;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.83;92246;1;0.09;0;0;71;0;0;14329;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.26;92253;1;-0.17;0;0;79;0;0;14321;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.32;92252;1;-0.03;0;0;88;0;0;14312;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.02;92259;1;-0.03;0;0;96;0;0;14304;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.47;92255;1;0.04;0;0;105;0;0;14295;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.62;92251;1;-0.01;0;0;113;0;0;14287;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.56;92257;1;-0.17;0;0;122;0;0;14278;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.29;92251;1;0.03;0;0;130;0;0;14270;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.14;92259;1;0.01;0;0;139;0;0;14261;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.62;92248;1;-0.06;0;0;148;0;0;14252;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;0;0.00;0;0;12;0;0;14388;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.86;92245;0;-0.03;0;0;11;0;0;14389;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;785.07;92245;1;0.13;0;0;19;0;0;14381;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;785.34;92242;1;0.04;0;0;28;0;0;14372;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.98;92249;1;-0.01;0;0;36;0;0;14364;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;783.99;92252;1;0.02;0;0;45;0;0;14355;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.92;92246;1;-0.03;0;0;53;0;0;14347;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.29;92258;1;0.04;0;0;62;0;0;14338;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.47;92255;1;0.05;0;0;71;0;0;14329;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.78;92256;1;-0.01;0;0;79;0;0;14321;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.23;92260;1;79.36;0;0;88;0;0;14312;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;0;0.00;0;0;12;0;0;14388;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;23;0;0;14377;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.17;92255;0;0.09;0;0;11;0;0;14389;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.05;92246;1;0.05;0;0;19;0;0;14381;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.08;92248;1;-0.17;0;0;28;0;0;14372;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.47;92251;1;-0.07;0;0;36;0;0;14364;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.14;92258;1;-0.05;0;0;45;0;0;14355;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;0;0.00;0;0;12;0;0;14388;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;23;0;0;14377;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.02;92256;0;-0.12;0;0;11;0;0;14389;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;0;0.00;0;0;12;0;0;14388;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;23;0;0;14377;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;33;0;0;14367;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;43;0;0;14357;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.80;92247;0;0.07;0;0;11;0;0;14389;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;0;0.00;0;0;12;0;0;14388;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;23;0;0;14377;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;33;0;0;14367;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;43;0;0;14357;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.99;92256;0;-0.05;0;0;11;0;0;14389;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.49;92264;1;-0.16;0;0;19;0;0;14381;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.29;92250;1;-0.05;0;0;28;0;0;14372;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.74;92259;1;-0.06;0;0;36;0;0;14364;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.65;92245;1;79.25;0;0;45;0;0;14355;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;0;0.00;0;0;13;0;0;14387;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.26;92251;0;0.12;0;0;11;0;0;14389;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;784.65;92247;1;0.09;0;0;19;0;0;14381;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;783.75;92258;1;0.03;0;0;28;0;0;14372;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;783.61;92263;1;-0.07;0;0;36;0;0;14364;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;783.90;92252;1;0.12;0;0;45;0;0;14355;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;783.52;92259;1;-0.04;0;0;53;0;0;14347;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;783.25;92267;1;-0.09;0;0;62;0;0;14338;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;28;783.96;92262;1;-0.11;0;0;71;0;0;14329;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.13;92264;1;0.03;0;0;79;0;0;14321;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.02;92255;1;-0.02;0;0;88;0;0;14312;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.64;92267;1;0.05;0;0;96;0;0;14304;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.31;92266;1;0.01;0;0;105;0;0;14295;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.78;92276;1;0.06;0;0;113;0;0;14287;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.43;92252;0;0.08;0;0;11;0;0;14389;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;0;0.00;0;0;12;0;0;14388;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;21;0;0;14379;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;30;0;0;14370;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;38;0;0;14362;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;47;0;0;14353;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;56;0;0;14344;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;64;0;0;14336;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;73;0;0;14327;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;82;0;0;14318;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;90;0;0;14310;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;99;0;0;14301;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;108;0;0;14292;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;117;0;0;14283;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;125;0;0;14275;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;134;0;0;14266;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;143;0;0;14257;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;151;0;0;14249;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;0;30355.89;235;1;0.00;0;0;160;0;0;14240;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.05;92262;0;-0.01;0;0;11;0;0;14389;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.11;92258;1;0.01;0;0;18;0;0;14382;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.20;92255;1;-0.07;0;0;25;0;0;14375;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.72;92263;1;0.07;0;0;32;0;0;14368;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.14;92247;1;-0.07;0;0;39;0;0;14361;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.22;92262;1;0.04;0;0;46;0;0;14354;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.84;92255;1;-0.05;0;0;53;0;0;14347;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.05;92264;1;-0.02;0;0;60;0;0;14340;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.64;92260;1;-0.02;0;8;70;-58;0;14330;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.69;92265;1;0.09;0;8;77;-58;0;14323;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.99;92254;1;0.00;0;8;84;-58;0;14316;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.81;92260;1;-0.04;0;8;91;-58;0;14309;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.71;92256;1;-0.01;0;0;103;-45;0;14297;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.66;92255;1;0.01;0;0;114;-36;0;14286;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;783.90;92253;1;-0.03;0;0;121;-36;0;14279;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;29;784.02;92249;1;-0.04;0;0;131;-33;0;14269;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;783.99;92255;1;-0.06;0;0;138;-33;0;14262;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;783.46;92260;1;-0.11;0;0;145;-33;0;14255;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;783.93;92245;1;0.04;0;0;152;-33;0;14248;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.71;92255;1;0.01;0;8;161;-39;0;14239;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.38;92251;1;0.02;0;8;168;-39;0;14232;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.59;92254;1;0.01;0;8;175;-39;0;14225;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.35;92251;1;0.02;0;8;183;-39;0;14217;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.47;92255;1;-0.06;0;0;194;-37;0;14206;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.77;92247;1;-0.02;0;0;201;-37;0;14199;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.23;92253;1;-0.21;0;0;208;-37;0;14192;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;783.84;92253;1;0.01;0;0;215;-37;0;14185;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.05;92254;1;0.00;0;0;222;-37;0;14178;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.20;92259;1;0.07;0;0;230;-37;0;14170;x
2;0;0.00;0.00;9999;0;0;0;0;5739.10;71.32;-1;30;784.44;92248;1;-0.05;0;0;237;-37;0;14163;x
